Title,Year,IMDB Rating,IMDB Votes,Genre,Box Office,IMDB ID,Budget,Revenue
Mrs Palfrey at the Claremont,2005,7.6,4308.0,"Comedy, Drama","$1,720,953",tt0421229,750000,1720953.0
Crank,2006,6.9,265082.0,"Action, Crime, Thriller","$27,838,408",tt0479884,12000000,42931041.0
Day of the Falcon,2011,6.6,12664.0,"Action, Drama, History",N/A,tt1701210,40000000,5446000.0
Chaos,2005,6.4,58185.0,"Action, Crime, Drama",N/A,tt0402910,20000000,10289.0
Barnyard,2006,5.6,34791.0,"Animation, Adventure, Comedy","$72,637,803",tt0414853,51000000,72779000.0
Step Up,2006,6.5,127681.0,"Crime, Drama, Music","$65,328,121",tt0462590,12000000,114194847.0
Zoom,2006,4.4,22982.0,"Action, Adventure, Comedy","$11,989,328",tt0383060,35000000,12506188.0
Bon Cop Bad Cop,2006,6.7,13199.0,"Action, Comedy, Crime","$12,665,721",tt0479647,8000000,12671300.0
Half Nelson,2006,7.1,92337.0,Drama,"$2,697,938",tt0468489,700000,4911725.0
Tideland,2005,6.3,34816.0,"Drama, Fantasy, Horror","$66,453",tt0410764,12000000,566611.0
Accepted,2006,6.4,140766.0,Comedy,"$36,323,505",tt0384793,23000000,38505009.0
The Illusionist,2006,7.5,391249.0,"Drama, Fantasy, Mystery","$39,868,642",tt0443543,40000000,86915017.0
The Queen,2006,7.3,116221.0,"Biography, Drama","$56,441,711",tt0436697,15000000,123384128.0
Beerfest,2006,6.2,71573.0,Comedy,"$19,185,184",tt0486551,17500000,19179969.0
The Wicker Man,2006,3.8,71724.0,"Horror, Mystery, Thriller","$23,649,127",tt0450345,40000000,38755073.0
Crossover,2006,2.2,9418.0,"Action, Sport","$7,009,668",tt0473024,5800000,7000000.0
The Quiet,2005,6.1,17580.0,"Crime, Drama, Thriller","$381,420",tt0414951,900000,381420.0
The Wind that Shakes the Barley,2006,7.5,55034.0,"Drama, War","$1,836,089",tt0460989,6500000,22889018.0
The Covenant,2006,5.2,52238.0,"Adventure, Fantasy, Horror","$23,380,495",tt0475944,20000000,37597471.0
Sherrybaby,2006,6.6,12091.0,Drama,"$199,176",tt0423169,2000000,622806.0
Idiocracy,2006,6.5,185605.0,"Adventure, Comedy, Sci-Fi","$444,093",tt0387808,30000000,495303.0
The Fountain,2006,7.2,249684.0,"Drama, Mystery, Romance","$10,144,010",tt0414993,35000000,15304890.0
The Science of Sleep,2006,7.2,70983.0,"Comedy, Drama, Fantasy","$4,670,644",tt0354899,6000000,9524340.0
Initial D,2005,6.3,9818.0,"Action, Comedy, Drama",N/A,tt0439630,1549000,7096000.0
The Black Dahlia,2006,5.6,77157.0,"Crime, Drama, Mystery","$22,545,080",tt0387877,50000000,49111202.0
Gridiron Gang,2006,7.1,81212.0,"Biography, Crime, Drama","$38,432,823",tt0421206,30000000,41480851.0
Apocalypto,2006,7.8,333383.0,"Action, Adventure, Drama","$50,866,635",tt0472043,40000000,120175290.0
Flyboys,2006,6.5,44681.0,"Action, Drama, History","$13,090,630",tt0454824,60000000,17800000.0
Jackass Number Two,2006,7.0,80384.0,"Documentary, Action, Comedy","$72,778,712",tt0493430,11000000,72778712.0
All the King's Men,2006,6.1,25680.0,"Drama, Thriller","$7,221,458",tt0405676,55000000,9450897.0
Conversations with Other Women,2005,6.9,13134.0,"Comedy, Drama, Romance","$379,418",tt0435623,450000,973525.0
Borat,2006,7.4,446237.0,Comedy,"$128,505,958",tt0443453,18000000,261572744.0
Pan's Labyrinth,2006,8.2,705755.0,"Drama, Fantasy, War","$37,646,380",tt0457430,19000000,83258226.0
The Guardian,2006,6.9,98613.0,"Action, Adventure, Drama","$55,011,732",tt0406816,70000000,55011732.0
Open Season,2006,6.1,106615.0,"Animation, Adventure, Comedy","$85,105,259",tt0400717,85000000,197309027.0
School for Scoundrels,2006,5.9,30737.0,Comedy,"$17,807,569",tt0462519,20000000,17807569.0
The Departed,2006,8.5,1433399.0,"Crime, Drama, Thriller","$132,399,394",tt0407887,90000000,289847354.0
Employee of the Month,2006,5.5,50495.0,"Comedy, Romance","$28,444,855",tt0424993,12000000,38368909.0
Stormbreaker,2006,5.1,25692.0,"Action, Adventure, Family","$677,646",tt0457495,40000000,23937870.0
Running with Scissors,2006,6.1,23202.0,"Comedy, Drama","$7,022,827",tt0439289,12000000,6754898.0
The Grudge 2,2006,5.0,51623.0,"Horror, Thriller","$39,143,839",tt0433386,20000000,39143839.0
Man of the Year,2006,6.2,35361.0,"Comedy, Drama, Romance","$37,327,390",tt0483726,20000000,41237648.0
The Marine,2006,4.7,36018.0,"Action, Comedy, Drama","$18,844,784",tt0419946,20000000,22165608.0
Infamous,2006,7.0,18278.0,"Biography, Crime, Drama","$1,151,330",tt0420609,13000000,1151330.0
One Night with the King,2006,6.0,7794.0,"Biography, Drama, History","$13,395,961",tt0430431,20000000,13391174.0
Little Children,2006,7.5,117333.0,"Drama, Romance","$5,463,019",tt0404203,26000000,14821658.0
Facing the Giants,2006,6.5,18167.0,"Drama, Sport","$10,178,331",tt0805526,100000,10178331.0
The Last King of Scotland,2006,7.6,196627.0,"Biography, Drama, History","$17,606,684",tt0455590,6000000,48027970.0
Shortbus,2006,6.4,35574.0,"Comedy, Drama, Romance","$2,016,181",tt0367027,2000000,5179037.0
Children of Men,2006,7.9,532525.0,"Action, Drama, Sci-Fi","$35,552,383",tt0206634,76000000,69959751.0
The Prestige,2006,8.5,1451983.0,"Drama, Mystery, Sci-Fi","$53,089,891",tt0482571,40000000,109676311.0
Flags of Our Fathers,2006,7.1,129672.0,"Action, Adventure, Drama","$33,602,376",tt0418689,90000000,65900249.0
Flicka,2006,6.0,8550.0,"Adventure, Drama, Family","$21,000,147",tt0434215,15000000,21000000.0
9th Company,2005,7.1,21746.0,"Action, Drama, History",N/A,tt0417397,9500000,24000000.0
Saw III,2006,6.2,214143.0,"Horror, Mystery, Thriller","$80,238,724",tt0489270,10000000,163876815.0
Death of a President,2006,6.3,7041.0,"Crime, Drama, Mystery","$519,086",tt0853096,2000000,167000.0
Flushed Away,2006,6.6,139851.0,"Animation, Action, Adventure","$64,665,672",tt0424095,149000000,64459316.0
Perfume: The Story of a Murderer,2006,7.5,266852.0,"Crime, Drama, Fantasy","$2,223,293",tt0396171,50000000,132180323.0
The Santa Clause 3: The Escape Clause,2006,4.8,42821.0,"Adventure, Comedy, Family","$84,500,122",tt0452681,12000000,84500122.0
A Good Year,2006,6.9,101783.0,"Comedy, Drama, Romance","$7,459,300",tt0401445,35000000,42064105.0
The Return,2005,4.7,12380.0,"Horror, Mystery, Thriller","$7,749,851",tt0433442,15000000,11992014.0
For Your Consideration,2006,6.3,15939.0,Comedy,"$5,549,923",tt0470765,12000000,5542025.0
Casino Royale,2006,8.0,698957.0,"Action, Adventure, Thriller","$167,445,960",tt0381061,150000000,599045960.0
Happy Feet,2006,6.4,201547.0,"Animation, Adventure, Comedy","$198,000,317",tt0366548,100000000,384335608.0
Let's Go to Prison,2006,5.9,26571.0,"Comedy, Crime","$4,630,045",tt0454987,4000000,4630045.0
Deja Vu,2006,7.1,328745.0,"Action, Crime, Sci-Fi","$64,038,616",tt0453467,75000000,180557550.0
The Holiday,2006,6.9,325426.0,"Comedy, Romance","$63,224,849",tt0457939,85000000,194168700.0
Snow Cake,2006,7.4,13309.0,"Drama, Romance","$26,651",tt0448124,12000000,1381665.0
Harsh Times,2005,6.8,68728.0,"Action, Crime, Drama","$3,337,931",tt0433387,2000000,5967038.0
Tenacious D in the Pick of Destiny,2006,6.8,115657.0,"Adventure, Comedy, Music","$8,334,575",tt0365830,22000000,13405595.0
Blood Diamond,2006,8.0,590566.0,"Adventure, Drama, Thriller","$57,377,916",tt0450259,100000000,170877916.0
Charlotte's Web,2006,6.3,46841.0,"Adventure, Comedy, Family","$82,985,708",tt0413895,85000000,144000000.0
Eragon,2006,5.1,130751.0,"Action, Adventure, Family","$75,030,163",tt0449010,100000000,249288105.0
Rocky Balboa,2006,7.1,232536.0,"Action, Drama, Sport","$70,270,943",tt0479143,24000000,155721132.0
Fur: An Imaginary Portrait of Diane Arbus,2006,6.3,16389.0,"Biography, Drama, Romance","$223,202",tt0422295,16800000,2281089.0
Another Gay Movie,2006,5.0,9508.0,"Comedy, Romance","$654,132",tt0443431,500000,745327.0
We Are Marshall,2006,7.0,64986.0,"Drama, Sport","$43,545,364",tt0758794,65000000,43545364.0
The Good Shepherd,2006,6.7,108838.0,"Drama, History, Thriller","$59,952,835",tt0343737,85000000,59908565.0
Dreamgirls,2006,6.6,77540.0,"Drama, Music, Musical","$103,365,956",tt0443489,70000000,154937680.0
Freedom Writers,2007,7.6,85830.0,"Biography, Crime, Drama","$36,605,602",tt0463998,21000000,41170784.0
The History Boys,2006,6.8,21545.0,"Comedy, Drama, Romance","$2,706,659",tt0464049,4000000,13401952.0
Notes on a Scandal,2006,7.4,84970.0,"Crime, Drama, Romance","$17,510,118",tt0465551,15000000,49469904.0
DOA: Dead or Alive,2006,4.8,46401.0,"Action, Adventure, Mystery","$480,813",tt0398913,21000000,480314.0
The Good German,2006,6.0,26127.0,"Drama, Mystery, Romance","$1,308,696",tt0452624,32000000,5914908.0
Letters from Iwo Jima,2006,7.8,170682.0,"Action, Adventure, Drama","$13,756,082",tt0498380,19000000,68673228.0
Black Christmas,2006,4.7,30762.0,Horror,"$16,273,581",tt0454082,9000000,21510851.0
Happily N'Ever After,2006,4.5,11186.0,"Animation, Adventure, Comedy","$15,589,393",tt0308353,47000000,38085778.0
Code Name: The Cleaner,2007,4.6,12203.0,"Action, Comedy, Crime","$8,135,024",tt0462229,20000000,10337477.0
Stomp the Yard,2007,5.4,26515.0,"Drama, Music, Romance","$61,356,221",tt0775539,13000000,75511123.0
Miss Potter,2006,7.0,32210.0,"Biography, Drama, Romance","$3,005,605",tt0482546,30000000,35078241.0
Arthur and the Invisibles,2006,6.0,41243.0,"Animation, Adventure, Comedy","$15,132,763",tt0344854,86000000,107944236.0
The Hitcher,2007,5.6,45446.0,"Crime, Thriller","$16,472,961",tt0455960,10000000,25399945.0
Bridge to Terabithia,2007,7.2,174908.0,"Drama, Family, Fantasy","$82,272,442",tt0398808,60000000,137587063.0
Waitress,2007,7.0,48996.0,"Comedy, Drama, Romance","$19,074,800",tt0473308,2000000,22179430.0
Catch and Release,2006,5.9,28686.0,"Comedy, Drama, Romance","$15,539,051",tt0395495,25000000,16158487.0
Smokin' Aces,2006,6.6,152556.0,"Action, Comedy, Crime","$35,787,686",tt0475394,17000000,57103895.0
Epic Movie,2007,2.4,109786.0,"Adventure, Comedy, Fantasy","$39,739,367",tt0799949,20000000,86865564.0
The Messengers,2007,5.3,41302.0,"Drama, Horror, Mystery","$35,374,833",tt0425430,16000000,1109660.0
Hannibal Rising,2007,6.1,116361.0,"Adventure, Crime, Drama","$27,670,986",tt0367959,50000000,82169884.0
Norbit,2007,4.2,80143.0,"Comedy, Romance","$95,673,607",tt0477051,60000000,95673607.0
Ratatouille,2007,8.1,834765.0,"Animation, Adventure, Comedy","$206,445,654",tt0382932,150000000,623722818.0
"Paris, I Love You",2006,7.2,74669.0,"Comedy, Drama, Romance","$4,899,278",tt0401711,13000000,4857367.0
The Astronaut Farmer,2006,6.3,23331.0,"Adventure, Drama, Sci-Fi","$11,003,643",tt0469263,13000000,11130889.0
It's a Boy Girl Thing,2006,6.2,42949.0,"Comedy, Fantasy, Romance",$848,tt0482527,15500000,7385434.0
Days of Glory,2006,7.0,15189.0,"Action, Drama, War","$320,700",tt0444182,14500000,22963701.0
Unknown,2006,6.4,31543.0,"Crime, Drama, Mystery","$26,403",tt0450340,3700000,3338228.0
Trailer Park Boys: The Movie,2006,7.1,13622.0,"Comedy, Crime","$3,860,678",tt0425601,5000000,3833507.0
Ghost Rider,2007,5.3,253850.0,"Action, Fantasy, Thriller","$115,802,596",tt0259324,110000000,228738393.0
Daddy's Little Girls,2007,5.8,8339.0,"Drama, Romance","$31,366,978",tt0778661,10000000,31609243.0
Music and Lyrics,2007,6.5,107592.0,"Comedy, Music, Romance","$50,572,589",tt0758766,40000000,145896422.0
The Number 23,2007,6.4,213521.0,"Crime, Mystery, Thriller","$35,193,167",tt0481369,30000000,77566815.0
Reno 911!: Miami,2007,5.9,28059.0,"Comedy, Crime","$20,342,161",tt0499554,10000000,20342161.0
Black Snake Moan,2006,6.9,66716.0,"Drama, Music","$9,396,870",tt0462200,15000000,10903846.0
Kidulthood,2006,6.7,19833.0,"Crime, Drama, Romance",N/A,tt0435680,994000,165000.0
Hot Fuzz,2007,7.8,538785.0,"Action, Comedy, Mystery","$23,637,265",tt0425112,12000000,80573774.0
Next,2007,6.2,167233.0,"Action, Sci-Fi, Thriller","$18,211,013",tt0435705,70000000,76066841.0
Romanzo Criminale,2005,7.2,9557.0,"Crime, Drama",N/A,tt0418110,818418,4851244.0
Zodiac,2007,7.7,604700.0,"Crime, Drama, Mystery","$33,080,084",tt0443706,65000000,84785914.0
300,2006,7.6,869663.0,"Action, Drama","$210,629,101",tt0416449,65000000,422610419.0
The Host,2006,7.1,133862.0,"Drama, Horror, Sci-Fi","$2,201,923",tt0468492,11000000,88489643.0
Becoming Jane,2007,7.0,65389.0,"Biography, Drama, Romance","$18,670,946",tt0416508,16500000,37311672.0
The Namesake,2006,7.5,21861.0,Drama,"$13,569,248",tt0433416,12000000,20138836.0
I Think I Love My Wife,2007,5.5,17613.0,"Comedy, Drama, Romance","$12,550,605",tt0770772,11000000,13196245.0
Premonition,2007,5.9,81930.0,"Drama, Fantasy, Mystery","$47,852,604",tt0477071,20000000,84146832.0
Dead Silence,2007,6.1,102535.0,"Horror, Mystery, Thriller","$16,809,076",tt0455760,20000000,22217407.0
Reign Over Me,2007,7.4,99788.0,Drama,"$19,661,987",tt0490204,20000000,22222308.0
Shooter,2007,7.1,358015.0,"Action, Drama, Thriller","$47,003,582",tt0822854,61000000,95696996.0
TMNT,2007,6.2,69630.0,"Animation, Action, Adventure","$54,149,098",tt0453556,34000000,95608995.0
Black Book,2006,7.7,80792.0,"Drama, Thriller, War","$4,398,532",tt0389557,21000000,26193068.0
The Lookout,2007,7.0,60672.0,"Crime, Drama, Thriller","$4,600,585",tt0427470,16000000,5367030.0
The Reaping,2007,5.6,44760.0,"Horror, Thriller","$25,126,214",tt0444682,40000000,62771059.0
Meet the Robinsons,2007,6.8,112569.0,"Animation, Adventure, Comedy","$97,822,171",tt0396555,150000000,169332978.0
Seraphim Falls,2006,6.6,34806.0,"Action, Drama, Thriller","$418,296",tt0479537,18000000,1196307.0
Sunshine,2007,7.2,268944.0,"Sci-Fi, Thriller","$3,675,753",tt0448134,50000000,32017803.0
The Hoax,2006,6.7,17220.0,"Biography, Comedy, Drama","$7,164,995",tt0462338,25000000,11772461.0
Goya's Ghosts,2006,6.9,32067.0,"Biography, Drama, History","$1,000,626",tt0455957,50000000,9448082.0
Perfect Stranger,2007,5.7,51306.0,"Crime, Mystery, Thriller","$23,984,949",tt0457433,60795000,73090611.0
Disturbia,2007,6.8,256373.0,"Crime, Drama, Mystery","$80,209,692",tt0486822,20000000,117760134.0
Pathfinder,2007,5.4,46376.0,"Action, Adventure, Drama","$10,232,081",tt0446013,45000000,30822861.0
Slow Burn,2005,5.7,4229.0,"Drama, Mystery, Thriller","$1,237,615",tt0376196,15500000,1237615.0
The Contract,2006,5.6,26140.0,"Action, Crime, Drama",N/A,tt0445946,25000000,5549200.0
Vacancy,2007,6.2,108106.0,"Horror, Thriller","$19,363,565",tt0452702,19000000,35300645.0
In the Land of Women,2007,6.4,32718.0,"Comedy, Drama, Romance","$11,052,958",tt0419843,10000000,17500000.0
Mr. Bean's Holiday,2007,6.4,134612.0,"Comedy, Family","$33,302,167",tt0453451,25000000,229736344.0
The Invisible,2007,6.1,36630.0,"Crime, Drama, Fantasy","$20,578,909",tt0435670,30000000,26810113.0
Spider-Man 3,2007,6.3,643253.0,"Action, Adventure, Sci-Fi","$337,281,992",tt0413300,258000000,890871626.0
Tales from Earthsea,2006,6.3,44680.0,"Animation, Adventure, Fantasy","$48,658",tt0495596,22000000,68000000.0
The Rocket,2005,7.6,5383.0,"Biography, Drama, Sport",N/A,tt0460505,8000000,2019009.0
Day Watch,2006,6.4,35503.0,"Action, Fantasy, Horror","$450,897",tt0409904,4200000,38862717.0
This Is England,2006,7.7,129178.0,"Crime, Drama","$329,379",tt0480025,2380000,8176544.0
Knocked Up,2007,6.9,386705.0,"Comedy, Romance","$148,768,917",tt0478311,30000000,219076518.0
Hairspray,2007,6.7,139246.0,"Comedy, Drama, Musical","$118,946,291",tt0427327,50000000,90450008.0
28 Weeks Later,2007,6.9,296270.0,"Horror, Sci-Fi","$28,638,916",tt0463854,15000000,64238440.0
Shrek the Third,2007,6.1,335508.0,"Animation, Adventure, Comedy","$322,719,944",tt0413267,160000000,798958165.0
Once,2007,7.8,121728.0,"Drama, Music, Romance","$9,439,923",tt0907657,160000,20710513.0
Pirates of the Caribbean: At World's End,2007,7.1,699054.0,"Action, Adventure, Fantasy","$309,420,425",tt0449088,300000000,961000000.0
Bug,2006,6.1,38084.0,"Drama, Horror, Thriller","$7,025,810",tt0470705,4000000,8059140.0
Mr. Brooks,2007,7.3,156975.0,"Crime, Drama, Mystery","$28,549,298",tt0780571,20000000,41637263.0
Gracie,2007,6.2,4334.0,"Biography, Drama, Sport","$2,956,339",tt0441007,9000000,2955039.0
88 Minutes,2007,5.9,78579.0,"Crime, Drama, Mystery","$17,213,467",tt0411061,30000000,16930884.0
Ocean's Thirteen,2007,6.9,369347.0,"Crime, Thriller","$117,154,724",tt0496806,85000000,311312624.0
Ten Canoes,2006,6.9,5126.0,"Adventure, Comedy, Drama","$283,654",tt0466399,2000000,300000.0
Alone with Her,2006,6.0,4200.0,"Crime, Drama, Thriller","$10,787",tt0472259,1000000,10018.0
Hostel: Part II,2007,5.5,96355.0,Horror,"$17,609,452",tt0498353,10200000,35619521.0
Surf's Up,2007,6.7,91714.0,"Animation, Adventure, Comedy","$58,867,694",tt0423294,85000000,149044513.0
Fantastic Four: Rise of the Silver Surfer,2007,5.6,278579.0,"Action, Adventure, Fantasy","$131,921,738",tt0486576,130000000,289047763.0
Fido,2006,6.7,30236.0,"Comedy, Drama, Horror","$304,533",tt0457572,8000000,426224.0
Death Proof,2007,7.0,316159.0,"Action, Drama, Thriller",N/A,tt1028528,25000000,25037897.0
Rescue Dawn,2006,7.3,111213.0,"Adventure, Biography, War","$5,490,423",tt0462504,10000000,7177143.0
The TV Set,2006,6.5,6049.0,"Comedy, Drama","$265,198",tt0473709,2000000,265198.0
Sicko,2007,8.0,76929.0,"Documentary, Drama","$24,540,079",tt0386032,9000000,24538513.0
A Mighty Heart,2007,6.6,28254.0,"Biography, Drama, History","$9,176,787",tt0829459,16000000,18928871.0
1408,2007,6.8,295664.0,"Fantasy, Horror, Mystery","$71,985,628",tt0450385,25000000,94679598.0
Live Free or Die Hard,2007,7.1,422270.0,"Action, Thriller","$134,529,403",tt0337978,110000000,383531464.0
License to Wed,2007,5.3,40725.0,"Comedy, Romance","$43,799,818",tt0762114,35000000,69307224.0
Evan Almighty,2007,5.4,155720.0,"Comedy, Family, Fantasy","$100,462,298",tt0413099,175000000,173000000.0
Transformers,2007,7.0,679541.0,"Action, Adventure, Sci-Fi","$319,246,193",tt0418279,150000000,709709780.0
Captivity,2007,4.6,23764.0,"Crime, Horror, Mystery","$2,626,800",tt0374563,17000000,2626800.0
Harry Potter and the Order of the Phoenix,2007,7.5,639266.0,"Action, Adventure, Family","$292,382,727",tt0373889,150000000,938212738.0
I Now Pronounce You Chuck & Larry,2007,5.9,154638.0,"Comedy, Romance","$120,059,556",tt0762107,85000000,186072214.0
Stardust,2007,7.6,286511.0,"Adventure, Family, Fantasy","$38,634,938",tt0486655,70000000,135560026.0
The Simpsons Movie,2007,7.3,351232.0,"Animation, Adventure, Comedy","$183,135,014",tt0462538,75000000,527068851.0
I Know Who Killed Me,2007,3.6,30935.0,"Horror, Mystery, Thriller","$7,498,716",tt0897361,12000000,9620399.0
No Reservations,2007,6.3,79246.0,"Comedy, Drama, Romance","$43,107,979",tt0481141,28000000,92601050.0
The Bourne Ultimatum,2007,8.0,661397.0,"Action, Mystery, Thriller","$227,471,070",tt0440963,70000000,442824138.0
You Kill Me,2007,6.4,19015.0,"Comedy, Crime, Romance","$2,429,367",tt0796375,4000000,2426851.0
Superbad,2007,7.6,637202.0,Comedy,"$121,463,226",tt0829482,20000000,121463226.0
Rush Hour 3,2007,6.2,184653.0,"Action, Comedy, Crime","$140,125,968",tt0293564,140000000,258022233.0
The Last Legion,2007,5.4,37195.0,"Action, Adventure, History","$5,933,494",tt0462396,67000000,25303038.0
Sydney White,2007,6.2,51500.0,"Comedy, Drama, Romance","$11,892,415",tt0815244,16500000,13620075.0
The Kingdom,2007,7.0,132598.0,"Action, Drama, Thriller","$47,536,778",tt0431197,70000000,86658558.0
Daddy Day Camp,2007,3.2,18020.0,"Comedy, Family","$13,235,267",tt0462244,6000000,18197398.0
The Invasion,2007,5.9,83072.0,"Sci-Fi, Thriller","$15,074,191",tt0427392,80000000,15071514.0
War,2007,6.2,97443.0,"Action, Crime, Thriller","$22,486,409",tt0499556,25000000,40452643.0
The Nanny Diaries,2007,6.2,64343.0,"Comedy, Drama, Romance","$25,930,652",tt0489237,20000000,47738099.0
Halloween,2007,6.0,131027.0,Horror,"$58,272,029",tt0373883,15000000,80253908.0
Death Sentence,2007,6.7,75059.0,"Action, Crime, Thriller","$9,534,258",tt0804461,20000000,16974459.0
The Good Night,2007,5.7,8772.0,"Comedy, Drama, Fantasy","$22,441",tt0484111,15000000,20380.0
3:10 to Yuma,2007,7.6,333123.0,"Action, Crime, Drama","$53,606,916",tt0381849,55000000,70016220.0
Shoot 'Em Up,2007,6.6,155504.0,"Action, Comedy, Thriller","$12,807,139",tt0465602,39000000,26820641.0
Atonement,2007,7.8,301918.0,"Drama, Mystery, Romance","$50,927,067",tt0783233,30000000,129266061.0
"4 Months, 3 Weeks and 2 Days",2007,7.9,63488.0,Drama,"$1,198,208",tt1032846,852510,1185783.0
No End in Sight,2007,8.2,8657.0,"Documentary, War","$1,433,319",tt0912593,2000000,1431623.0
